State,Market,Commodity,Date,Min_Price,Max_Price,Modal_Price,City,Retail_Price,Distance_km,Transport_rate_per_km,Transport_cost_per_kg,Price_Spread,Profit_per_kg,Profit_per_ton,Profit_per_truck,Opportunity_Score
Maharashtra,Kolar,Cabbage,2024-03-15,8,59,33.5,Bangalore,92,1246,20,24.92,58.5,33.58,33580.0,167900.0,100.0
Maharashtra,Kolar,Cabbage,2024-03-15,8,59,33.5,Bangalore,92,601,28,16.828,58.5,41.672,41672.0,208359.99999999997,100.0
Maharashtra,Kolar,Cabbage,2024-03-15,8,59,33.5,Bangalore,92,1400,21,29.4,58.5,29.1,29100.0,145500.0,100.0
Maharashtra,Kolar,Cabbage,2024-03-15,8,59,33.5,Bangalore,92,789,17,13.413,58.5,45.087,45087.0,225435.00000000003,100.0
Maharashtra,Kolar,Cabbage,2024-03-15,8,59,33.5,Bangalore,92,191,17,3.247,58.5,55.253,55253.0,276265.0,100.0
Rajasthan,Kolar,Brinjal,2024-01-25,21,49,35.0,Jaipur,73,608,20,12.16,38.0,25.84,25840.0,129200.0,100.0
Rajasthan,Kolar,Brinjal,2024-01-25,21,49,35.0,Jaipur,73,1424,37,52.688,38.0,-14.688000000000002,-14688.000000000002,-73440.00000000001,100.0
Rajasthan,Kolar,Brinjal,2024-01-25,21,49,35.0,Jaipur,73,797,27,21.519,38.0,16.481,16481.0,82405.00000000001,100.0
Rajasthan,Kolar,Brinjal,2024-01-25,21,49,35.0,Jaipur,73,1153,31,35.743,38.0,2.256999999999998,2256.9999999999977,11284.999999999989,100.0
Rajasthan,Kolar,Brinjal,2024-01-25,21,49,35.0,Jaipur,73,750,27,20.25,38.0,17.75,17750.0,88750.0,100.0
Rajasthan,Kolar,Brinjal,2024-01-25,21,49,35.0,Jaipur,73,725,27,19.575,38.0,18.425,18425.0,92125.0,100.0
Rajasthan,Kolar,Brinjal,2024-01-25,21,49,35.0,Jaipur,73,1129,15,16.935,38.0,21.065,21065.0,105325.0,100.0
Rajasthan,Kolar,Brinjal,2024-01-25,21,49,35.0,Jaipur,73,385,17,6.545,38.0,31.455,31455.0,157275.0,100.0
Rajasthan,Kolar,Brinjal,2024-01-25,21,49,35.0,Jaipur,73,1391,24,33.384,38.0,4.616,4616.0,23080.0,100.0
Rajasthan,Kolar,Brinjal,2024-01-25,21,49,35.0,Jaipur,73,940,23,21.62,38.0,16.38,16379.999999999998,81900.0,100.0
Rajasthan,Kolar,Brinjal,2024-01-25,21,49,35.0,Jaipur,73,932,26,24.232,38.0,13.768,13768.0,68840.0,100.0
Rajasthan,Kolar,Brinjal,2024-01-25,21,49,35.0,Jaipur,73,578,33,19.074,38.0,18.926,18926.0,94629.99999999999,100.0
Karnataka,Kolar,Potato,2024-02-09,6,58,32.0,Jaipur,58,608,20,12.16,26.0,13.84,13840.0,69200.0,100.0
Karnataka,Kolar,Potato,2024-02-09,6,58,32.0,Jaipur,58,1424,37,52.688,26.0,-26.688000000000002,-26688.000000000004,-133440.0,100.0
Karnataka,Kolar,Potato,2024-02-09,6,58,32.0,Jaipur,58,797,27,21.519,26.0,4.481000000000002,4481.000000000002,22405.000000000007,100.0
Karnataka,Kolar,Potato,2024-02-09,6,58,32.0,Jaipur,58,1153,31,35.743,26.0,-9.743000000000002,-9743.000000000002,-48715.00000000001,100.0
Karnataka,Kolar,Potato,2024-02-09,6,58,32.0,Jaipur,58,750,27,20.25,26.0,5.75,5750.0,28750.0,100.0
Karnataka,Kolar,Potato,2024-02-09,6,58,32.0,Jaipur,58,725,27,19.575,26.0,6.425000000000001,6425.000000000001,32125.000000000004,100.0
Karnataka,Kolar,Potato,2024-02-09,6,58,32.0,Jaipur,58,1129,15,16.935,26.0,9.065000000000001,9065.000000000002,45325.00000000001,100.0
Karnataka,Kolar,Potato,2024-02-09,6,58,32.0,Jaipur,58,385,17,6.545,26.0,19.455,19455.0,97274.99999999999,100.0
Karnataka,Kolar,Potato,2024-02-09,6,58,32.0,Jaipur,58,1391,24,33.384,26.0,-7.384,-7384.0,-36920.0,100.0
Karnataka,Kolar,Potato,2024-02-09,6,58,32.0,Jaipur,58,940,23,21.62,26.0,4.379999999999999,4379.999999999999,21899.999999999996,100.0
Karnataka,Kolar,Potato,2024-02-09,6,58,32.0,Jaipur,58,932,26,24.232,26.0,1.7680000000000007,1768.0000000000007,8840.000000000004,100.0
Karnataka,Kolar,Potato,2024-02-09,6,58,32.0,Jaipur,58,578,33,19.074,26.0,6.925999999999998,6925.999999999998,34629.99999999999,100.0
UP,Kolar,Potato,2024-02-09,17,67,42.0,Jaipur,58,608,20,12.16,16.0,3.84,3840.0,19200.0,100.0
UP,Kolar,Potato,2024-02-09,17,67,42.0,Jaipur,58,1424,37,52.688,16.0,-36.688,-36688.0,-183440.0,100.0
UP,Kolar,Potato,2024-02-09,17,67,42.0,Jaipur,58,797,27,21.519,16.0,-5.518999999999998,-5518.999999999998,-27594.999999999993,100.0
UP,Kolar,Potato,2024-02-09,17,67,42.0,Jaipur,58,1153,31,35.743,16.0,-19.743000000000002,-19743.000000000004,-98715.00000000001,100.0
UP,Kolar,Potato,2024-02-09,17,67,42.0,Jaipur,58,750,27,20.25,16.0,-4.25,-4250.0,-21250.0,100.0
UP,Kolar,Potato,2024-02-09,17,67,42.0,Jaipur,58,725,27,19.575,16.0,-3.5749999999999993,-3574.999999999999,-17874.999999999996,100.0
UP,Kolar,Potato,2024-02-09,17,67,42.0,Jaipur,58,1129,15,16.935,16.0,-0.9349999999999987,-934.9999999999987,-4674.999999999994,100.0
UP,Kolar,Potato,2024-02-09,17,67,42.0,Jaipur,58,385,17,6.545,16.0,9.455,9455.0,47275.0,100.0
UP,Kolar,Potato,2024-02-09,17,67,42.0,Jaipur,58,1391,24,33.384,16.0,-17.384,-17384.0,-86920.0,100.0
UP,Kolar,Potato,2024-02-09,17,67,42.0,Jaipur,58,940,23,21.62,16.0,-5.620000000000001,-5620.000000000001,-28100.000000000004,100.0
UP,Kolar,Potato,2024-02-09,17,67,42.0,Jaipur,58,932,26,24.232,16.0,-8.232,-8232.0,-41160.0,100.0
UP,Kolar,Potato,2024-02-09,17,67,42.0,Jaipur,58,578,33,19.074,16.0,-3.0740000000000016,-3074.000000000002,-15370.000000000007,100.0
Delhi,Kolar,Garlic,2024-02-24,21,47,34.0,Jaipur,114,608,20,12.16,80.0,67.84,67840.0,339200.0,100.0
Delhi,Kolar,Garlic,2024-02-24,21,47,34.0,Jaipur,114,1424,37,52.688,80.0,27.311999999999998,27311.999999999996,136560.0,100.0
Delhi,Kolar,Garlic,2024-02-24,21,47,34.0,Jaipur,114,797,27,21.519,80.0,58.481,58481.0,292405.0,100.0
Delhi,Kolar,Garlic,2024-02-24,21,47,34.0,Jaipur,114,1153,31,35.743,80.0,44.257,44257.0,221285.0,100.0
Delhi,Kolar,Garlic,2024-02-24,21,47,34.0,Jaipur,114,750,27,20.25,80.0,59.75,59750.0,298750.0,100.0
Delhi,Kolar,Garlic,2024-02-24,21,47,34.0,Jaipur,114,725,27,19.575,80.0,60.425,60425.0,302125.0,100.0
Delhi,Kolar,Garlic,2024-02-24,21,47,34.0,Jaipur,114,1129,15,16.935,80.0,63.065,63065.0,315325.0,100.0
Delhi,Kolar,Garlic,2024-02-24,21,47,34.0,Jaipur,114,385,17,6.545,80.0,73.455,73455.0,367275.0,100.0
Delhi,Kolar,Garlic,2024-02-24,21,47,34.0,Jaipur,114,1391,24,33.384,80.0,46.616,46616.0,233080.0,100.0
Delhi,Kolar,Garlic,2024-02-24,21,47,34.0,Jaipur,114,940,23,21.62,80.0,58.379999999999995,58379.99999999999,291900.0,100.0
Delhi,Kolar,Garlic,2024-02-24,21,47,34.0,Jaipur,114,932,26,24.232,80.0,55.768,55768.0,278840.0,100.0
Delhi,Kolar,Garlic,2024-02-24,21,47,34.0,Jaipur,114,578,33,19.074,80.0,60.926,60926.0,304630.0,100.0
Gujarat,Kolar,Ginger,2024-02-01,16,54,35.0,Jaipur,25,608,20,12.16,-10.0,-22.16,-22160.0,-110800.0,100.0
Gujarat,Kolar,Ginger,2024-02-01,16,54,35.0,Jaipur,25,1424,37,52.688,-10.0,-62.688,-62688.0,-313440.0,100.0
Gujarat,Kolar,Ginger,2024-02-01,16,54,35.0,Jaipur,25,797,27,21.519,-10.0,-31.519,-31519.0,-157595.0,100.0
Gujarat,Kolar,Ginger,2024-02-01,16,54,35.0,Jaipur,25,1153,31,35.743,-10.0,-45.743,-45743.0,-228715.0,100.0
Gujarat,Kolar,Ginger,2024-02-01,16,54,35.0,Jaipur,25,750,27,20.25,-10.0,-30.25,-30250.0,-151250.0,100.0
Gujarat,Kolar,Ginger,2024-02-01,16,54,35.0,Jaipur,25,725,27,19.575,-10.0,-29.575,-29575.0,-147875.0,100.0
Gujarat,Kolar,Ginger,2024-02-01,16,54,35.0,Jaipur,25,1129,15,16.935,-10.0,-26.935,-26935.0,-134675.0,100.0
Gujarat,Kolar,Ginger,2024-02-01,16,54,35.0,Jaipur,25,385,17,6.545,-10.0,-16.545,-16545.0,-82725.00000000001,100.0
Gujarat,Kolar,Ginger,2024-02-01,16,54,35.0,Jaipur,25,1391,24,33.384,-10.0,-43.384,-43384.0,-216920.0,100.0
Gujarat,Kolar,Ginger,2024-02-01,16,54,35.0,Jaipur,25,940,23,21.62,-10.0,-31.62,-31620.0,-158100.0,100.0
Gujarat,Kolar,Ginger,2024-02-01,16,54,35.0,Jaipur,25,932,26,24.232,-10.0,-34.232,-34232.0,-171160.0,100.0
Gujarat,Kolar,Ginger,2024-02-01,16,54,35.0,Jaipur,25,578,33,19.074,-10.0,-29.074,-29074.0,-145370.0,100.0
Karnataka,Kolar,Tomato,2024-02-26,27,68,47.5,Jaipur,48,608,20,12.16,0.5,-11.66,-11660.0,-58300.0,100.0
Karnataka,Kolar,Tomato,2024-02-26,27,68,47.5,Jaipur,48,1424,37,52.688,0.5,-52.188,-52188.0,-260940.0,100.0
Karnataka,Kolar,Tomato,2024-02-26,27,68,47.5,Jaipur,48,797,27,21.519,0.5,-21.019,-21019.0,-105094.99999999999,100.0
Karnataka,Kolar,Tomato,2024-02-26,27,68,47.5,Jaipur,48,1153,31,35.743,0.5,-35.243,-35243.0,-176215.0,100.0
Karnataka,Kolar,Tomato,2024-02-26,27,68,47.5,Jaipur,48,750,27,20.25,0.5,-19.75,-19750.0,-98750.0,100.0
Karnataka,Kolar,Tomato,2024-02-26,27,68,47.5,Jaipur,48,725,27,19.575,0.5,-19.075,-19075.0,-95375.0,100.0
Karnataka,Kolar,Tomato,2024-02-26,27,68,47.5,Jaipur,48,1129,15,16.935,0.5,-16.435,-16435.0,-82175.0,100.0
Karnataka,Kolar,Tomato,2024-02-26,27,68,47.5,Jaipur,48,385,17,6.545,0.5,-6.045,-6045.0,-30225.0,100.0
Karnataka,Kolar,Tomato,2024-02-26,27,68,47.5,Jaipur,48,1391,24,33.384,0.5,-32.884,-32884.0,-164420.0,100.0
Karnataka,Kolar,Tomato,2024-02-26,27,68,47.5,Jaipur,48,940,23,21.62,0.5,-21.12,-21120.0,-105600.0,100.0
Karnataka,Kolar,Tomato,2024-02-26,27,68,47.5,Jaipur,48,932,26,24.232,0.5,-23.732,-23732.0,-118660.0,100.0
Karnataka,Kolar,Tomato,2024-02-26,27,68,47.5,Jaipur,48,578,33,19.074,0.5,-18.574,-18574.0,-92870.00000000001,100.0
Maharashtra,Kolar,Cabbage,2024-02-08,20,50,35.0,Jaipur,93,608,20,12.16,58.0,45.84,45840.0,229200.00000000003,100.0
Maharashtra,Kolar,Cabbage,2024-02-08,20,50,35.0,Jaipur,93,1424,37,52.688,58.0,5.311999999999998,5311.999999999997,26559.99999999999,100.0
Maharashtra,Kolar,Cabbage,2024-02-08,20,50,35.0,Jaipur,93,797,27,21.519,58.0,36.481,36481.0,182405.0,100.0
Maharashtra,Kolar,Cabbage,2024-02-08,20,50,35.0,Jaipur,93,1153,31,35.743,58.0,22.256999999999998,22256.999999999996,111284.99999999999,100.0
Maharashtra,Kolar,Cabbage,2024-02-08,20,50,35.0,Jaipur,93,750,27,20.25,58.0,37.75,37750.0,188750.0,100.0
Maharashtra,Kolar,Cabbage,2024-02-08,20,50,35.0,Jaipur,93,725,27,19.575,58.0,38.425,38425.0,192125.0,100.0
Maharashtra,Kolar,Cabbage,2024-02-08,20,50,35.0,Jaipur,93,1129,15,16.935,58.0,41.065,41065.0,205325.0,100.0
Maharashtra,Kolar,Cabbage,2024-02-08,20,50,35.0,Jaipur,93,385,17,6.545,58.0,51.455,51455.0,257275.0,100.0
Maharashtra,Kolar,Cabbage,2024-02-08,20,50,35.0,Jaipur,93,1391,24,33.384,58.0,24.616,24616.0,123080.0,100.0
Maharashtra,Kolar,Cabbage,2024-02-08,20,50,35.0,Jaipur,93,940,23,21.62,58.0,36.379999999999995,36379.99999999999,181899.99999999997,100.0
Maharashtra,Kolar,Cabbage,2024-02-08,20,50,35.0,Jaipur,93,932,26,24.232,58.0,33.768,33768.0,168840.0,100.0
Maharashtra,Kolar,Cabbage,2024-02-08,20,50,35.0,Jaipur,93,578,33,19.074,58.0,38.926,38926.0,194630.0,100.0
Gujarat,Kolar,Tomato,2024-03-05,11,41,26.0,Jaipur,55,608,20,12.16,29.0,16.84,16840.0,84200.0,100.0
Gujarat,Kolar,Tomato,2024-03-05,11,41,26.0,Jaipur,55,1424,37,52.688,29.0,-23.688000000000002,-23688.000000000004,-118440.00000000001,100.0
Gujarat,Kolar,Tomato,2024-03-05,11,41,26.0,Jaipur,55,797,27,21.519,29.0,7.481000000000002,7481.000000000002,37405.00000000001,100.0
Gujarat,Kolar,Tomato,2024-03-05,11,41,26.0,Jaipur,55,1153,31,35.743,29.0,-6.743000000000002,-6743.000000000002,-33715.00000000001,100.0
Gujarat,Kolar,Tomato,2024-03-05,11,41,26.0,Jaipur,55,750,27,20.25,29.0,8.75,8750.0,43750.0,100.0
Gujarat,Kolar,Tomato,2024-03-05,11,41,26.0,Jaipur,55,725,27,19.575,29.0,9.425,9425.0,47125.0,100.0
Gujarat,Kolar,Tomato,2024-03-05,11,41,26.0,Jaipur,55,1129,15,16.935,29.0,12.065000000000001,12065.000000000002,60325.00000000001,100.0
Gujarat,Kolar,Tomato,2024-03-05,11,41,26.0,Jaipur,55,385,17,6.545,29.0,22.455,22455.0,112274.99999999999,100.0
Gujarat,Kolar,Tomato,2024-03-05,11,41,26.0,Jaipur,55,1391,24,33.384,29.0,-4.384,-4384.0,-21920.0,100.0
Gujarat,Kolar,Tomato,2024-03-05,11,41,26.0,Jaipur,55,940,23,21.62,29.0,7.379999999999999,7379.999999999999,36899.99999999999,100.0
Gujarat,Kolar,Tomato,2024-03-05,11,41,26.0,Jaipur,55,932,26,24.232,29.0,4.768000000000001,4768.000000000001,23840.000000000004,100.0
Gujarat,Kolar,Tomato,2024-03-05,11,41,26.0,Jaipur,55,578,33,19.074,29.0,9.925999999999998,9925.999999999998,49629.99999999999,100.0
Maharashtra,Azadpur,Brinjal,2024-01-25,11,42,26.5,Bangalore,28,1354,35,47.39,1.5,-45.89,-45890.0,-229450.0,100.0
Maharashtra,Azadpur,Brinjal,2024-01-25,11,42,26.5,Bangalore,28,53,33,1.749,1.5,-0.2490000000000001,-249.0000000000001,-1245.0000000000005,100.0
Maharashtra,Azadpur,Brinjal,2024-01-25,11,42,26.5,Bangalore,28,322,37,11.914,1.5,-10.414,-10414.0,-52070.0,100.0
Maharashtra,Azadpur,Brinjal,2024-01-25,11,42,26.5,Bangalore,28,658,23,15.134,1.5,-13.634,-13634.0,-68170.0,100.0
Maharashtra,Azadpur,Brinjal,2024-01-25,11,42,26.5,Bangalore,28,1185,22,26.07,1.5,-24.57,-24570.0,-122850.0,100.0
Maharashtra,Azadpur,Brinjal,2024-01-25,11,42,26.5,Bangalore,28,1444,24,34.656,1.5,-33.156,-33156.0,-165780.0,100.0
Maharashtra,Azadpur,Brinjal,2024-01-25,11,42,26.5,Bangalore,28,148,38,5.624,1.5,-4.124,-4124.0,-20620.0,100.0
Maharashtra,Azadpur,Brinjal,2024-01-25,11,42,26.5,Bangalore,28,1155,27,31.185,1.5,-29.685,-29685.0,-148425.0,100.0
Maharashtra,Azadpur,Brinjal,2024-01-25,11,42,26.5,Bangalore,28,1120,35,39.2,1.5,-37.7,-37700.0,-188500.0,100.0
Maharashtra,Azadpur,Brinjal,2024-01-25,11,42,26.5,Bangalore,28,943,20,18.86,1.5,-17.36,-17360.0,-86800.0,100.0
Maharashtra,Azadpur,Brinjal,2024-01-25,11,42,26.5,Bangalore,28,230,21,4.83,1.5,-3.33,-3330.0,-16650.0,100.0
Maharashtra,Azadpur,Brinjal,2024-01-25,11,42,26.5,Bangalore,28,1109,38,42.142,1.5,-40.642,-40642.0,-203210.00000000003,100.0
Maharashtra,Azadpur,Brinjal,2024-01-25,11,42,26.5,Bangalore,28,409,20,8.18,1.5,-6.68,-6680.0,-33400.0,100.0
Maharashtra,Azadpur,Brinjal,2024-01-25,11,42,26.5,Bangalore,28,617,30,18.51,1.5,-17.01,-17010.0,-85050.00000000001,100.0
Delhi,Azadpur,Chilli,2024-01-06,19,76,47.5,Bangalore,98,1354,35,47.39,50.5,3.1099999999999994,3109.9999999999995,15549.999999999996,100.0
Delhi,Azadpur,Chilli,2024-01-06,19,76,47.5,Bangalore,98,53,33,1.749,50.5,48.751,48751.0,243755.0,100.0
Delhi,Azadpur,Chilli,2024-01-06,19,76,47.5,Bangalore,98,322,37,11.914,50.5,38.586,38586.0,192930.0,100.0
Delhi,Azadpur,Chilli,2024-01-06,19,76,47.5,Bangalore,98,658,23,15.134,50.5,35.366,35366.0,176830.0,100.0
Delhi,Azadpur,Chilli,2024-01-06,19,76,47.5,Bangalore,98,1185,22,26.07,50.5,24.43,24430.0,122150.0,100.0
Delhi,Azadpur,Chilli,2024-01-06,19,76,47.5,Bangalore,98,1444,24,34.656,50.5,15.844000000000001,15844.000000000002,79220.0,100.0
Delhi,Azadpur,Chilli,2024-01-06,19,76,47.5,Bangalore,98,148,38,5.624,50.5,44.876,44876.0,224380.0,100.0
Delhi,Azadpur,Chilli,2024-01-06,19,76,47.5,Bangalore,98,1155,27,31.185,50.5,19.315,19315.0,96575.0,100.0
Delhi,Azadpur,Chilli,2024-01-06,19,76,47.5,Bangalore,98,1120,35,39.2,50.5,11.299999999999997,11299.999999999996,56499.999999999985,100.0
Delhi,Azadpur,Chilli,2024-01-06,19,76,47.5,Bangalore,98,943,20,18.86,50.5,31.64,31640.0,158200.0,100.0
Delhi,Azadpur,Chilli,2024-01-06,19,76,47.5,Bangalore,98,230,21,4.83,50.5,45.67,45670.0,228350.0,100.0
Delhi,Azadpur,Chilli,2024-01-06,19,76,47.5,Bangalore,98,1109,38,42.142,50.5,8.357999999999997,8357.999999999996,41789.999999999985,100.0
Delhi,Azadpur,Chilli,2024-01-06,19,76,47.5,Bangalore,98,409,20,8.18,50.5,42.32,42320.0,211600.0,100.0
Delhi,Azadpur,Chilli,2024-01-06,19,76,47.5,Bangalore,98,617,30,18.51,50.5,31.99,31990.0,159950.0,100.0
Delhi,Azadpur,Chilli,2024-01-17,14,59,36.5,Bangalore,99,1354,35,47.39,62.5,15.11,15110.0,75550.0,100.0
Delhi,Azadpur,Chilli,2024-01-17,14,59,36.5,Bangalore,99,53,33,1.749,62.5,60.751,60751.0,303755.0,100.0
Delhi,Azadpur,Chilli,2024-01-17,14,59,36.5,Bangalore,99,322,37,11.914,62.5,50.586,50586.0,252930.0,100.0
Delhi,Azadpur,Chilli,2024-01-17,14,59,36.5,Bangalore,99,658,23,15.134,62.5,47.366,47366.0,236830.0,100.0
Delhi,Azadpur,Chilli,2024-01-17,14,59,36.5,Bangalore,99,1185,22,26.07,62.5,36.43,36430.0,182150.0,100.0
Delhi,Azadpur,Chilli,2024-01-17,14,59,36.5,Bangalore,99,1444,24,34.656,62.5,27.844,27844.0,139220.0,100.0
Delhi,Azadpur,Chilli,2024-01-17,14,59,36.5,Bangalore,99,148,38,5.624,62.5,56.876,56876.0,284380.0,100.0
Delhi,Azadpur,Chilli,2024-01-17,14,59,36.5,Bangalore,99,1155,27,31.185,62.5,31.315,31315.0,156575.0,100.0
Delhi,Azadpur,Chilli,2024-01-17,14,59,36.5,Bangalore,99,1120,35,39.2,62.5,23.299999999999997,23299.999999999996,116499.99999999999,100.0
Delhi,Azadpur,Chilli,2024-01-17,14,59,36.5,Bangalore,99,943,20,18.86,62.5,43.64,43640.0,218200.0,100.0
Delhi,Azadpur,Chilli,2024-01-17,14,59,36.5,Bangalore,99,230,21,4.83,62.5,57.67,57670.0,288350.0,100.0
Delhi,Azadpur,Chilli,2024-01-17,14,59,36.5,Bangalore,99,1109,38,42.142,62.5,20.357999999999997,20357.999999999996,101789.99999999999,100.0
Delhi,Azadpur,Chilli,2024-01-17,14,59,36.5,Bangalore,99,409,20,8.18,62.5,54.32,54320.0,271600.0,100.0
Delhi,Azadpur,Chilli,2024-01-17,14,59,36.5,Bangalore,99,617,30,18.51,62.5,43.989999999999995,43989.99999999999,219949.99999999997,100.0
Delhi,Azadpur,Chilli,2024-01-17,14,59,36.5,Bangalore,20,1354,35,47.39,-16.5,-63.89,-63890.0,-319450.0,100.0
Delhi,Azadpur,Chilli,2024-01-17,14,59,36.5,Bangalore,20,53,33,1.749,-16.5,-18.249,-18249.0,-91245.0,100.0
Delhi,Azadpur,Chilli,2024-01-17,14,59,36.5,Bangalore,20,322,37,11.914,-16.5,-28.414,-28414.0,-142070.0,100.0
Delhi,Azadpur,Chilli,2024-01-17,14,59,36.5,Bangalore,20,658,23,15.134,-16.5,-31.634,-31634.0,-158170.0,100.0
Delhi,Azadpur,Chilli,2024-01-17,14,59,36.5,Bangalore,20,1185,22,26.07,-16.5,-42.57,-42570.0,-212850.0,100.0
Delhi,Azadpur,Chilli,2024-01-17,14,59,36.5,Bangalore,20,1444,24,34.656,-16.5,-51.156,-51156.0,-255780.0,100.0
Delhi,Azadpur,Chilli,2024-01-17,14,59,36.5,Bangalore,20,148,38,5.624,-16.5,-22.124,-22124.0,-110620.0,100.0
Delhi,Azadpur,Chilli,2024-01-17,14,59,36.5,Bangalore,20,1155,27,31.185,-16.5,-47.685,-47685.0,-238425.0,100.0
Delhi,Azadpur,Chilli,2024-01-17,14,59,36.5,Bangalore,20,1120,35,39.2,-16.5,-55.7,-55700.0,-278500.0,100.0
Delhi,Azadpur,Chilli,2024-01-17,14,59,36.5,Bangalore,20,943,20,18.86,-16.5,-35.36,-35360.0,-176800.0,100.0
Delhi,Azadpur,Chilli,2024-01-17,14,59,36.5,Bangalore,20,230,21,4.83,-16.5,-21.33,-21330.0,-106649.99999999999,100.0
Delhi,Azadpur,Chilli,2024-01-17,14,59,36.5,Bangalore,20,1109,38,42.142,-16.5,-58.642,-58642.0,-293210.0,100.0
Delhi,Azadpur,Chilli,2024-01-17,14,59,36.5,Bangalore,20,409,20,8.18,-16.5,-24.68,-24680.0,-123400.0,100.0
Delhi,Azadpur,Chilli,2024-01-17,14,59,36.5,Bangalore,20,617,30,18.51,-16.5,-35.010000000000005,-35010.00000000001,-175050.00000000003,100.0
Karnataka,Azadpur,Chilli,2024-01-17,25,33,29.0,Bangalore,99,1354,35,47.39,70.0,22.61,22610.0,113050.0,100.0
Karnataka,Azadpur,Chilli,2024-01-17,25,33,29.0,Bangalore,99,53,33,1.749,70.0,68.251,68251.0,341255.0,100.0
Karnataka,Azadpur,Chilli,2024-01-17,25,33,29.0,Bangalore,99,322,37,11.914,70.0,58.086,58086.0,290430.0,100.0
Karnataka,Azadpur,Chilli,2024-01-17,25,33,29.0,Bangalore,99,658,23,15.134,70.0,54.866,54866.0,274330.0,100.0
Karnataka,Azadpur,Chilli,2024-01-17,25,33,29.0,Bangalore,99,1185,22,26.07,70.0,43.93,43930.0,219650.0,100.0
Karnataka,Azadpur,Chilli,2024-01-17,25,33,29.0,Bangalore,99,1444,24,34.656,70.0,35.344,35344.0,176720.0,100.0
Karnataka,Azadpur,Chilli,2024-01-17,25,33,29.0,Bangalore,99,148,38,5.624,70.0,64.376,64376.00000000001,321880.0,100.0
Karnataka,Azadpur,Chilli,2024-01-17,25,33,29.0,Bangalore,99,1155,27,31.185,70.0,38.815,38815.0,194075.0,100.0
Karnataka,Azadpur,Chilli,2024-01-17,25,33,29.0,Bangalore,99,1120,35,39.2,70.0,30.799999999999997,30799.999999999996,154000.0,100.0
Karnataka,Azadpur,Chilli,2024-01-17,25,33,29.0,Bangalore,99,943,20,18.86,70.0,51.14,51140.0,255700.0,100.0
Karnataka,Azadpur,Chilli,2024-01-17,25,33,29.0,Bangalore,99,230,21,4.83,70.0,65.17,65170.0,325850.0,100.0
Karnataka,Azadpur,Chilli,2024-01-17,25,33,29.0,Bangalore,99,1109,38,42.142,70.0,27.857999999999997,27857.999999999996,139289.99999999997,100.0
Karnataka,Azadpur,Chilli,2024-01-17,25,33,29.0,Bangalore,99,409,20,8.18,70.0,61.82,61820.0,309100.0,100.0
Karnataka,Azadpur,Chilli,2024-01-17,25,33,29.0,Bangalore,99,617,30,18.51,70.0,51.489999999999995,51489.99999999999,257449.99999999997,100.0
Karnataka,Azadpur,Chilli,2024-01-17,25,33,29.0,Bangalore,20,1354,35,47.39,-9.0,-56.39,-56390.0,-281950.0,100.0
Karnataka,Azadpur,Chilli,2024-01-17,25,33,29.0,Bangalore,20,53,33,1.749,-9.0,-10.749,-10749.0,-53745.0,100.0
Karnataka,Azadpur,Chilli,2024-01-17,25,33,29.0,Bangalore,20,322,37,11.914,-9.0,-20.914,-20914.0,-104570.00000000001,100.0
Karnataka,Azadpur,Chilli,2024-01-17,25,33,29.0,Bangalore,20,658,23,15.134,-9.0,-24.134,-24134.0,-120670.0,100.0
Karnataka,Azadpur,Chilli,2024-01-17,25,33,29.0,Bangalore,20,1185,22,26.07,-9.0,-35.07,-35070.0,-175350.0,100.0
Karnataka,Azadpur,Chilli,2024-01-17,25,33,29.0,Bangalore,20,1444,24,34.656,-9.0,-43.656,-43656.0,-218280.0,100.0
Karnataka,Azadpur,Chilli,2024-01-17,25,33,29.0,Bangalore,20,148,38,5.624,-9.0,-14.623999999999999,-14623.999999999998,-73120.0,100.0
Karnataka,Azadpur,Chilli,2024-01-17,25,33,29.0,Bangalore,20,1155,27,31.185,-9.0,-40.185,-40185.0,-200925.0,100.0
Karnataka,Azadpur,Chilli,2024-01-17,25,33,29.0,Bangalore,20,1120,35,39.2,-9.0,-48.2,-48200.0,-241000.0,100.0
Karnataka,Azadpur,Chilli,2024-01-17,25,33,29.0,Bangalore,20,943,20,18.86,-9.0,-27.86,-27860.0,-139300.0,100.0
Karnataka,Azadpur,Chilli,2024-01-17,25,33,29.0,Bangalore,20,230,21,4.83,-9.0,-13.83,-13830.0,-69150.0,100.0
Karnataka,Azadpur,Chilli,2024-01-17,25,33,29.0,Bangalore,20,1109,38,42.142,-9.0,-51.142,-51142.0,-255710.00000000003,100.0
Karnataka,Azadpur,Chilli,2024-01-17,25,33,29.0,Bangalore,20,409,20,8.18,-9.0,-17.18,-17180.0,-85900.0,100.0
Karnataka,Azadpur,Chilli,2024-01-17,25,33,29.0,Bangalore,20,617,30,18.51,-9.0,-27.51,-27510.0,-137550.0,100.0
Maharashtra,Azadpur,Cabbage,2024-02-06,28,66,47.0,Bangalore,54,1354,35,47.39,7.0,-40.39,-40390.0,-201950.0,100.0
Maharashtra,Azadpur,Cabbage,2024-02-06,28,66,47.0,Bangalore,54,53,33,1.749,7.0,5.2509999999999994,5250.999999999999,26254.999999999996,100.0
Maharashtra,Azadpur,Cabbage,2024-02-06,28,66,47.0,Bangalore,54,322,37,11.914,7.0,-4.914,-4914.0,-24570.0,100.0
